    Object      Image   Exp_time               RA              DEC             time       filter
129969 1691685p 287 218.10857464 -14.6220601965 56712.6128697 r.MP9601
129969 1691920p 287 218.123778958 -14.6426395269 56713.5959219 r.MP9601
129969 1692339p 287 218.136937019 -14.6951272453 56716.5438943 r.MP9601
129976 1729259p 287 21.4588311793 12.1814039222 56863.5285628 r.MP9601
129976 1729269p 287 21.4692580181 12.1854684264 56863.5701316 r.MP9601
129976 1729279p 287 21.479703324 12.1895401293 56863.611774 r.MP9601
129976 1735252p 287 25.8181261635 13.7504274698 56893.4538891 r.MP9601
129976 1735268p 287 25.8201284079 13.7506328282 56893.5278181 r.MP9601
129976 1736559p 287 25.8257812286 13.7020690868 56899.4282795 r.MP9601
129976 1736588p 287 25.8230283176 13.6999931211 56899.5365908 r.MP9601
129976 1741549p 287 23.8651905149 12.6822480304 56918.36363 r.MP9601
129976 1741560p 287 23.8572754031 12.6783246181 56918.4083271 r.MP9601
129976 1742008p 287 22.8892069765 12.1973205298 56923.4464854 r.MP9601
130007 1658160p 287 25.4073522031 14.8327520396 56573.5287541 r.MP9601
130012 1698316p 287 212.966267453 -13.1490543324 56744.4339038 r.MP9601
130012 1698326p 287 212.959856119 -13.1470690972 56744.4729577 r.MP9601
130021 1691902p 287 212.710352644 -14.2081409187 56713.5200542 r.MP9601
130021 1691913p 387 212.712684826 -14.2050313426 56713.5678939 r.MP9601
130021 1691923p 387 212.714719828 -14.2023180066 56713.6096375 r.MP9601
130021 1692176p 287 212.797502686 -14.0631095792 56715.6310291 r.MP9601
130021 1692179p 287 212.797914969 -14.0622653806 56715.6428086 r.MP9601
130029 1681846p 387 18.7103018031 12.4612692329 56656.3168982 r.MP9601
130078 1715393p 287 214.222689589 -14.5797246288 56799.4498917 r.MP9601
130108 1692648p 387 237.041659899 -11.4367916656 56722.5256756 r.MP9601
130108 1698712p 387 237.751335516 -11.328380243 56751.5251156 r.MP9601
130168 1607609p 287 210.941492101 -12.4464804573 56331.5486483 r.MP9601
130168 1607619p 287 210.94354378 -12.4494786435 56331.5880406 r.MP9601
130205 1774675p 387 12.5514848179 2.49482683002 57039.2487676 r.MP9601
130238 1728795p 287 14.0712705859 5.48617803576 56861.5675486 r.MP9601
130238 1729706p 287 14.4413498219 5.60557164669 56865.5479782 r.MP9601
130238 1729706p 287 14.4413498219 5.60557164669 56865.5479782 r.MP9601
130238 1734905p 287 15.0306327736 5.5965598283 56891.5483626 r.MP9601
130238 1736292p 287 14.6866524654 5.39179680107 56897.4465202 r.MP9601
130238 1774676p 387 10.9675372844 3.44278141616 57039.2538797 r.MP9601
130238 1774994p 387 11.2175551441 3.55057159327 57040.2457158 r.MP9601
130249 1723271p 287 31.0017526886 18.5664789095 56838.6103877 r.MP9601
130253 1658155p 287 24.8515434145 13.2280015572 56573.5092983 r.MP9601
130253 1667388p 287 20.7192365669 11.6877366263 56594.4527505 r.MP9601
130253 1667555p 287 20.5469931977 11.6177396781 56595.3805799 r.MP9601
130253 1667762p 287 20.3661326617 11.5437439654 56596.3676184 r.MP9601
130253 1667872p 287 20.1953427985 11.4735026237 56597.3134983 r.MP9601
130253 1667882p 287 20.188349476 11.4706050788 56597.3527132 r.MP9601
130253 1667900p 387 20.1719437339 11.4638076842 56597.444708 r.MP9601
130253 1668254p 287 19.4846528562 11.1747184075 56601.435348 r.MP9601
130255 1728797p 287 12.6115726172 3.75396494389 56861.5754007 r.MP9601
130255 1729708p 287 12.7830257311 3.73650872834 56865.5560206 r.MP9601
130255 1735262p 287 12.1435236487 2.78583362064 56893.4976696 r.MP9601
130255 1736300p 287 11.7871119358 2.53463248618 56897.4783391 r.MP9601
130255 1736301p 287 11.7863265191 2.53409768679 56897.4863947 r.MP9601
130255 1736314p 287 11.7823452691 2.53138680717 56897.527228 r.MP9601
130262 1645240p 287 16.8836575698 4.42065246269 56506.5241012 r.MP9601
130262 1645251p 287 16.8875545416 4.41934754062 56506.5668078 r.MP9601
130265 1646291p 287 20.6441587694 11.2200028489 56512.5673114 r.MP9601
130265 1646303p 287 20.6456635022 11.2223209509 56512.6161136 r.MP9601
130265 1651193p 287 19.8577160611 11.7965163267 56536.5412237 r.MP9601
130265 1651203p 287 19.8539913796 11.7965055306 56536.58009 r.MP9601
130265 1651363p 287 19.7602403882 11.7952144667 56537.52849 r.MP9601
130265 1651375p 287 19.7552193175 11.7951042649 56537.5780808 r.MP9601
130271 1722737p 287 17.2841701462 6.29457051142 56835.6017126 r.MP9601
130271 1722900p 287 17.4803146596 6.36787977036 56836.6067708 r.MP9601
130271 1751792p 287 14.7098783186 4.46307529353 56953.3757158 r.MP9601
130271 1752336p 387 14.0691489487 4.20192714995 56957.2449024 r.MP9601
130271 1752352p 387 14.0598374407 4.19816051566 56957.3030993 r.MP9601
130271 1752366p 387 14.0492337551 4.19387117757 56957.3693724 r.MP9601
130271 1752648p 387 13.7510722359 4.07374614161 56959.2579098 r.MP9601
130277 1778895p 287 23.3286719741 12.2430500706 57050.2516792 r.MP9601
130280 1722733p 287 16.5166722042 5.27751391806 56835.5861562 r.MP9601
130280 1722896p 287 16.6899919791 5.38087516671 56836.591194 r.MP9601
130281 1757089p 387 21.7873096948 11.5508147419 56980.2127973 r.MP9601
130281 1757540p 287 21.5316178894 11.4982987858 56982.2107485 r.MP9601
