eccentricity	inclination	objectname	semimajor_axis
0.0899366	6.73096670915	44595	2.2980379
0.1240845	6.18258618479	44602	2.3894862
0.1370864	5.16877323825	44615	2.2796836
0.1920521	2.47840848954	44616	2.3279311
0.0884935	6.55060985155	44633	2.3368987
0.0903472	6.68812545096	44636	2.3194122
0.0998887	6.44143654111	44645	2.3204547
0.1000092	6.55740369412	44646	2.2746496
0.2014377	2.17792449543	44648	2.3898394
0.0901666	7.08877711111	44659	2.2801938
0.0922744	6.5726065501	44667	2.3524657
0.075373	14.1022323727	44685	2.5979563
0.1340333	13.0091173008	44687	2.5724573
0.0886432	6.84336660357	44693	2.322622
0.092336	6.23966122937	44698	2.3053894
0.1787634	23.1781397405	44700	2.319858
0.0926258	6.27710371061	44701	2.3039104
0.0952405	6.85122057815	44703	2.3555845
0.0920888	6.72575125067	44707	2.3377931
0.2026572	2.63234921703	44709	2.3483611
0.1806525	2.06958395692	44719	2.3609527
0.1690627	2.54912797232	44721	2.4570996
0.0928402	6.38897460872	44725	2.2671106
0.1644657	2.46731142228	44726	2.407234
0.1748027	2.29305633197	44733	2.3828412
0.0960784	6.77464837787	44734	2.3708804
0.1257708	9.16372605808	44737	2.8138708
0.2374915	24.1294058836	44738	2.2834394
0.1851867	2.27409929257	44743	2.3686908
0.1037783	6.56659686792	44745	2.3476696
0.1961128	7.91921381277	44746	2.7935763
0.0704033	14.6961945268	44753	2.6475318
0.1079713	6.24743078483	44761	2.4072742
0.0939781	6.55084630801	44762	2.3145957
0.1404356	5.47045176193	44765	2.2799299
0.0888267	4.96983180613	44773	2.4259908
0.0908009	7.15661745738	44775	2.357078
0.0979021	7.26065817754	44779	2.2735102
0.1077377	6.3054236794	44781	2.3917813
0.1693791	11.8364828445	44790	2.6552954
0.1694626	2.25221815554	44791	2.4236419
0.1667811	2.5084255202	44795	2.383102
0.1654294	2.36030253425	44797	2.3830053
0.0898801	6.53224156352	44799	2.3511195
0.1376808	3.54990510172	44800	2.5553025
0.1716708	11.8230481233	44804	2.6452945
0.0897695	6.73435332557	44805	2.3954681
0.1654767	2.57886560535	44806	2.4459047
0.0943959	6.40905007259	44822	2.3783203
0.0938184	6.68143364703	44831	2.3471937
0.1845714	2.19939169581	44832	2.3765626
0.150926	1.44010915753	44835	2.3968198
0.0187123	6.09021751869	44845	2.7063113
0.14038	12.74767168	44846	2.6760117
0.1655283	12.8227161951	44848	2.6904581
0.183547	2.54832503712	44852	2.3530098
0.0921281	6.67023084912	44854	2.4053693
0.1507123	13.7863977707	44865	2.5401046
0.1856761	2.06397678206	44866	2.3585191
0.1641422	2.66869070227	44867	2.4487531
0.0988338	6.93465615448	44870	2.3824616
0.0957013	6.4072108459	44872	2.3235306
0.0354975	5.28053464182	44874	2.7417474
0.0980091	6.48713398155	44875	2.315555
0.096538	6.45593241778	44876	2.2886335
0.0903106	6.73405331771	44877	2.321573
0.1165508	5.87101386358	44878	2.4361094
0.1031963	6.2845337343	44881	2.346693
0.190114	2.13388443297	44891	2.3904753
0.1630086	13.6876662206	44892	2.6533593
0.1867463	2.23991302757	44901	2.3488565
0.1692852	11.6078190435	44904	2.698495
0.1470157	6.13546919204	44905	2.2737377
0.0917802	6.72914936936	44917	2.2852424
0.1660245	1.615404951	44920	2.4236793
0.0748144	3.73691843559	44921	2.7827333
0.12376	17.4467261664	44929	2.7744854
0.1050567	6.10793050287	44940	2.4400334
0.1652135	1.475930618	44941	2.4024407
0.2038702	5.21547183512	44942	2.3825365
0.1681276	7.64685290374	44949	2.5762094
0.1545326	13.79076347	44951	2.552052
0.1462325	2.65800495584	44952	2.3161174
0.0957313	6.39886233912	44954	2.3428965
0.1034813	6.97957446067	44960	2.3491513
0.0986036	6.27985897467	44964	2.4376316
0.1482102	2.91759872362	44967	2.3943639
0.1766815	2.4837247919	44971	2.4389976
0.1583411	1.490603254	44973	2.3822431
0.1685751	2.54569829545	44980	2.3958692
0.1618153	2.83913055408	44982	2.4304864
0.0648264	3.67338786135	44985	2.7892884
0.0906998	6.99447891563	44986	2.3196773
0.1721552	1.33129555226	44989	2.4216667
0.0887269	6.56683909939	44991	2.4152526
0.0562256	2.00565873928	44999	2.7176973
0.088183	6.90972263063	45006	2.2845003
0.1663511	12.9689449377	45009	2.677113
0.170208	4.42283538248	45011	2.5590997
0.1176552	9.05943234285	45016	2.7496901
0.0903533	6.7977168476	45019	2.3446705
0.0857628	11.2360254025	45020	3.0395341
0.1480606	13.60590006	45034	2.5834747
0.095895	6.6951115613	45038	2.3309044
0.1010488	6.96569215558	45041	2.3423379
0.0941894	6.48208831983	45043	2.3592406
0.2272849	24.2267666024	45045	2.3185767
0.1515187	2.9168012789	45046	2.4450827
0.1424949	13.2951701193	45050	2.6308856
0.1048158	6.62432627699	45052	2.3296737
0.1821759	2.44374694885	45053	2.3938713
0.1008473	6.61711622165	45059	2.3036009
0.1587567	14.2433914871	45063	2.5890093
0.0875561	10.6128970061	45068	3.0283177
0.1909036	2.10962595706	45070	2.407398
0.0887086	6.76692259144	45077	2.3243421
0.0754127	13.3508415997	45079	2.6071464
0.1068686	6.48555972967	45082	2.3919512
0.1920649	2.56700488117	45092	2.4184136
0.1975375	2.24732705545	45104	2.3654999
0.1865964	2.22249909708	45107	2.3748041
0.0629255	9.32386180626	45111	3.1004077
0.1831964	2.21162767935	45115	2.3951433
0.1936221	7.79024564519	45117	2.7798233
0.1528306	12.5206225795	45122	2.5401665
0.1316457	9.14933910532	45123	2.780186
0.0792139	10.4173105726	45126	2.9662706
0.1214117	10.9360648634	45127	3.0622617
0.1568196	1.22855002976	45128	2.3978239
0.0579051	2.08155516969	45129	2.8430578
0.1957846	16.4831287842	45136	3.1375949
0.1247999	9.24307081747	45139	2.7578712
0.1902288	2.338414337	45142	2.3689657
0.1682941	1.35580196515	45146	2.4160604
0.1528052	12.3980566257	45150	2.6974361
0.1957961	24.7185822182	45153	2.2990143
0.1535449	13.3262986426	45154	2.5570806
0.1379142	12.7395064322	45156	2.6781981
0.1112734	6.7576852749	45160	2.3107661
0.1654812	2.53211158817	45183	2.4242351
0.0412395	5.07743410277	45187	2.7486282
0.1487916	14.4088681528	45189	2.6149993
0.1708373	12.826999923	45194	2.562807
0.1045721	6.60192930528	45195	2.3662107
0.1637648	14.0723772206	45199	2.6150509
0.1333141	9.13712893308	45204	2.7865562
0.0981955	16.868630883	45210	3.2114962
0.1241594	8.50487727025	45211	2.7824228
0.1605568	13.5320942183	45212	2.5699412
0.0934762	6.6925501682	45214	2.345626
0.0991711	6.84603844081	45220	2.2948804
0.1445677	13.4753967973	45222	2.6815699
0.1691405	7.519718907	45228	2.5765231
0.1074264	6.23013388275	45229	2.4588239
0.1708495	11.6599988587	45232	2.6523161
0.0606721	10.2497528073	45235	2.9953625
0.0828274	6.90571145745	45236	2.3015903
0.092169	6.76420503651	45237	2.2838903
0.1487263	5.76109328995	45238	2.2197926
0.1244509	8.85740665076	45239	2.7648561
0.148446	13.9011130532	45240	2.5966476
0.1094191	6.43619529388	45242	2.3654528
0.1913563	7.93350816643	45253	2.7566211
0.1533119	1.7705380129	45254	3.0820407
0.19815	1.45037982849	45255	3.1851027
0.0423901	2.06378184996	45257	2.8593397
0.0894101	2.04265479109	45259	2.9345371
0.0359458	11.9557794307	45260	2.9425088
0.1757648	2.50063157876	45262	2.4114755
0.1535871	12.8121922843	45263	2.5794978
0.0591827	2.00574473564	45266	2.9292848
0.110274	6.25797865972	45267	2.4681094
0.1100388	6.31013325614	45269	2.4223497
0.0887811	6.80206755342	45270	2.3927707
0.1349529	9.16905965087	45275	2.7821731
0.0354891	4.99349841931	45276	2.7496071
0.1611165	2.36042869201	45278	2.4040639
0.1115017	15.2692413954	45281	2.6013617
0.1559244	13.2506892295	45283	2.6800858
0.0330841	5.2809374218	45284	2.7505417
0.0795814	3.43122014729	45285	2.7562061
0.0843286	9.77451641231	45288	3.0772754
0.1579747	12.5184568693	45290	2.6966472
0.0617764	2.20219552758	45296	2.6611286
0.1771237	3.94300430223	45299	2.5662923
0.0629166	11.3929663233	45300	3.0986326
0.0626922	9.23371336141	45301	3.1225048
0.1672357	2.5233941474	45302	2.4500025
0.0708382	2.22343945553	45303	2.9278559
0.0890871	15.2427837505	45305	2.6038116
0.1641238	5.32626335372	45306	3.1650631
0.0738493	9.93268857189	45307	3.0332617
0.1839259	2.21050957921	45309	2.4304656
0.1667388	2.4907444084	45315	2.4119504
0.1151193	11.5091778603	45317	3.0676068
0.0668972	8.76228494559	45318	2.993044
0.1347703	13.3480209171	45319	2.6888167
0.1632413	12.9558632727	45320	2.5395492
0.0549268	5.31343112183	45322	2.768109
0.0298145	1.99160699544	45334	2.8584967
0.1322258	9.27980646385	45336	2.7931324
0.157157	2.66239854729	45337	2.4491045
0.1955768	4.46267826619	45339	2.568708
0.1333278	9.21521396049	45340	2.7669423
0.0877803	10.3413481321	45344	2.9770959
0.1300299	9.21632262021	45351	2.7955774
0.1648424	11.5051433571	45352	2.653649
0.1489231	2.65209714865	45353	2.4034144
0.0957794	6.3638957989	45354	2.3329683
0.0951538	6.55812460814	45364	2.3614762
0.0784681	14.7023667584	45365	2.5681937
0.0826519	11.4012309145	45366	3.0503704
0.1503113	9.23952401051	45367	2.7401846
0.1460198	3.15031101811	45369	2.3101171
0.0856815	2.03563734387	45370	2.9416168
0.1714016	11.7419503385	45374	2.6620539
0.1083261	10.8959948141	45377	2.5560286
0.0662845	9.34768582283	45378	3.1685661
0.0453335	10.5867304225	45380	3.109475
0.1354303	5.08801814457	45381	3.1110556
0.0705471	10.1248265613	45382	2.9738141
0.0463041	6.00379295825	45384	2.8590983
0.1520242	12.9558809104	45385	2.6119531
0.0674762	10.3183201385	45386	3.0595305
0.0839671	10.6818478609	45388	2.9897479
0.0343652	11.9575071394	45390	2.945541
0.0631992	9.29761256119	45391	2.9842321
0.1522329	13.2916671597	45392	2.6958386
0.2210824	5.11553746887	45396	2.5722592
0.1532431	12.5691239969	45403	2.6756954
0.1567537	13.2420895094	45406	2.6973282
0.0600255	9.7726792008	45408	2.99609
0.0856646	10.8661223019	45409	2.9978771
0.0851958	10.140419298	45410	3.0200867
0.109427	6.23599551472	45413	2.4184377
0.1379585	12.7106658268	45423	2.6749608
0.1805025	14.611027212	45427	3.0495696
0.1394942	13.630171065	45429	2.5905126
0.1756623	7.71830613416	45430	2.5824817
0.1547932	11.6424368014	45437	2.6308684
0.08607	6.74671150295	45438	2.3755746
0.1631359	11.5308131401	45440	2.6015937
0.1281394	8.90085330787	45441	2.7646061
0.1150575	15.0388237997	45450	2.6087086
0.0529409	21.5842159188	45453	3.2070911
0.0685259	9.61849405817	45455	3.0546268
0.1598679	13.5134017897	45456	2.5526032
0.0510138	10.3592288973	45464	3.059953
0.0578683	9.75994690614	45466	2.993311
0.1481776	12.0383704215	45467	2.6550076
0.1123456	14.7278275777	45470	2.6174186
0.1901614	2.21511959754	45472	2.3524251
0.1553519	2.74804806306	45473	2.7311467
0.0861177	2.15401507287	45474	2.9458593
0.0712761	3.76279704753	45478	2.7829262
0.1040747	6.79714560401	45482	2.3218093
0.1484198	13.3814825794	45487	2.6126545
0.0158659	21.7637176031	45490	2.7014116
0.1110749	14.9320308799	45492	2.6444546
0.1056054	14.3931981278	45495	2.6334036
0.1722315	14.0493239617	45497	2.5599147
0.0940036	14.3265669444	45499	2.6071873
0.1590263	1.59817506481	45500	3.111971
0.0655601	15.4709343277	45502	3.1567316
0.1275029	15.2367800213	45504	2.6166267
0.1864678	1.88282033316	45505	2.4179871
0.0436075	2.22946579132	45508	2.8353756
0.0842407	10.7334473479	45510	2.9673668
0.0685205	9.892915947	45512	3.0720576
0.1957479	26.7572094628	45513	3.1613038
0.1389855	1.04395248676	45515	3.1984361
0.1423805	12.2488641986	45520	2.6083984
0.0425536	2.18051040528	45522	2.9255839
0.0338487	11.996790603	45524	2.9435608
0.1823123	2.13561023366	45526	2.4079085
0.0907625	9.84511141118	45528	2.9826761
0.1459221	13.5127653772	45529	2.6289838
0.0623764	9.7633421371	45530	2.9978133
0.115293	6.22169601419	45532	2.4433011
0.1296758	9.23510071048	45534	2.7580393
0.055028	9.89022312253	45536	3.4904092
0.0981682	10.8060187567	45538	2.9638807
0.0459414	2.14802917562	45539	2.8563418
0.1304264	13.9145120026	45540	2.579219
0.1521842	13.1778337134	45542	2.7004975
0.112718	10.1538998567	45552	3.07564
0.1665851	14.4284498374	45553	2.5789647
0.1185305	15.0317579827	45554	2.8436705
0.1261577	5.343774316	45556	3.1808048
0.073015	10.1159275751	45558	2.9718066
0.1489727	13.2434609707	45560	2.53925
0.0838161	10.0698593251	45564	3.0559264
0.0313513	9.54263639142	45576	2.9701013
0.0624326	9.28366137525	45579	3.1713234
0.0464656	4.37788612428	45580	2.7836878
0.1259128	9.54523926945	45581	2.7499251
0.0729535	3.77174880286	45582	2.796834
0.1932985	7.81429183895	45583	2.7795985
0.0504027	2.11424713588	45586	2.8898299
0.1557049	0.957800859402	45587	3.1743553
0.1348173	1.2911034972	45589	3.1963937
0.0662663	9.56156581079	45590	3.1741333
0.0694244	9.97533405922	45592	2.9894664
0.1052147	10.7444226303	45593	3.0548729
0.1646093	11.5921670042	45594	2.6023782
0.1389023	11.7193858058	45600	2.7089985
0.0406692	9.25644567781	45601	2.9630373
0.1080348	5.85216814966	45605	3.1602388
0.075154	9.00894147626	45609	2.9637323
0.0693773	2.08230624019	45610	2.8569906
0.0732696	2.14992700066	45612	2.9367937
0.0743881	1.9844005785	45613	2.9421408
0.1292403	9.13349613944	45615	2.7708529
0.1147547	9.19515420536	45617	3.0746532
0.0698871	11.3286054046	45620	2.9926163
0.0641225	9.15937334857	45623	3.1740826
0.0746438	10.0509997796	45625	2.9959271
0.1610518	13.4247564282	45627	2.6649049
0.0590108	1.91164445231	45628	2.8361173
0.0603366	9.08775279841	45629	3.1741186
0.0606632	2.07810369004	45633	2.9087962
0.086863	10.4054323963	45636	3.0041868
0.1176767	8.14889235671	45637	3.3589014
0.1095479	11.0677968718	45642	3.0430972
0.1402718	5.21145022303	45644	3.0954153
0.1718025	1.73427001037	45645	3.1061108
0.1197347	6.62199597558	45648	3.1361595
0.0916964	10.9799047945	45649	3.0365395
0.0544517	9.85885886638	45653	3.4819638
0.0296075	2.22428233831	45654	2.884003
0.1556281	13.3856052456	45655	2.5470555
0.0804115	10.3626420843	45658	3.0077771
0.0886319	10.4188252328	45659	2.973102
0.1690608	13.8490533881	45661	2.5484876
0.0981311	10.8794303697	45663	3.056369
0.0656864	9.7240142261	45665	2.9985118
0.0869161	16.816663215	45666	3.1212004
0.0659311	9.34675675437	45667	3.1669293
0.2070199	16.7790417938	45670	3.105449
0.0813931	10.4534605321	45671	2.9985222
0.1480845	1.44193747112	45673	3.1964055
0.0952474	10.9605810425	45682	3.0553318
0.1607465	11.5717142223	45688	2.5882941
0.1557934	13.5246099992	45690	2.610478
0.0618172	9.45413871081	45691	3.1706303
0.076871	1.98873474435	45695	2.9401836
0.0643256	9.5857375035	45696	3.0768373
0.1440656	12.7851882119	45700	2.5843687
0.0930034	11.4343676781	45701	3.066154
0.1144679	10.815585048	45706	3.0679171
0.1453184	1.13720681161	45713	3.2182388
0.069697	9.85112439852	45714	3.009707
0.1313042	1.31255484452	45716	3.2003546
0.13658	5.16172013436	45717	3.1261491
0.0779383	8.90656577829	45722	2.9695805
0.0735632	10.3968109529	45724	2.987949
0.060452	9.26217542856	45727	3.163868
0.1298906	9.07855609309	45729	2.8014923
0.0540206	11.0757660736	45730	3.1221521
0.0955831	10.3004882876	45732	3.0162181
0.0584486	10.3359375085	45733	3.0920561
0.1349594	5.92605138194	45734	3.1652671
0.0499095	10.0200564473	45743	2.9890267
0.1452654	9.29357751687	45744	2.7580572
0.2111399	16.8691218333	45749	3.1063685
0.0858518	10.0106018063	45752	3.0042472
0.1532755	3.25883277768	45754	2.5803991
0.0745198	1.8601993519	45755	2.9109602
0.1288191	8.95607373382	45765	2.7949284
0.0568083	9.27940588061	45766	3.057139
0.1100315	7.00412492598	45771	2.3203004
0.1458947	12.3769208984	45774	2.7215331
0.1352507	12.9854611548	45777	2.6464831
0.1702583	2.65106471923	45783	2.4132906
0.1226083	9.13382691944	45786	2.7601497
0.1002052	6.38587284113	45787	2.4325016
0.1575966	2.79802840361	45789	2.4367603
0.0989069	6.71301284401	45792	2.3906718
0.1652331	1.32232062687	45794	2.3936741
0.1186937	6.4401795594	45795	2.4249562
0.249189	14.328423785	45800	3.1738856
0.1067125	6.82471609541	45815	2.3270437
0.1802978	3.94784006741	45820	2.5793157
0.1130803	6.73872653814	45823	2.3172782
0.0760003	20.6051203622	45825	1.9527755
0.1192023	6.64583017226	45828	2.4289429
0.1382744	5.6156939542	45832	2.2737336
0.1127922	6.38472553781	45838	2.4524514
0.1450143	2.74238647231	45841	2.4087334
0.0973457	6.66117419154	45845	2.3894154
0.1493087	2.80223894111	45846	2.415002
0.1509245	2.53679150161	45847	2.3800707
0.1946897	2.13653333715	45855	2.3519082
0.166944	13.3937624434	45857	2.6871734
0.1432044	2.65772963993	45858	2.408748
0.1016385	6.97542992901	45865	2.3134624
0.075035	9.11633662257	45866	2.9855998
0.1214355	1.42091481872	45868	3.2239553
0.1339924	13.8499031517	45871	2.5948398
0.0822695	21.0275801245	45874	1.9570914
0.2667047	30.8635719688	45877	2.6320559
0.0713746	21.049587712	45878	1.9344588
0.0293644	2.47905080325	45889	2.9160722
0.0883846	6.44730057495	45891	2.3629319
0.1357666	13.8262230546	45894	2.5405468
0.1007494	6.32547858788	45897	2.391892
0.0790388	20.3824049801	45898	1.9559194
0.1783148	17.6900068859	45901	2.5707907
0.1447343	12.1553064875	45904	2.6746366
0.1432892	5.66568019225	45917	2.3041625
0.1888413	2.39997398041	45918	2.4099303
0.1666937	11.5442395461	45920	2.6926515
0.1234989	9.00778124986	45921	2.7729887
0.1879555	2.58560470241	45925	2.4002635
0.1431959	13.1248903927	45932	2.6784706
0.1588741	12.969138963	45935	2.6110018
0.0787428	10.0215226686	45936	3.004976
0.0869083	6.60514199423	45938	2.3366052
0.1036223	6.59035341575	45939	2.3675304
0.0802571	14.2956533956	45949	2.6100609
0.0859515	20.6014538313	45950	1.9598619
0.095475	6.41375483311	45952	2.3823248
0.1796013	2.32481825142	45957	2.4342878
0.1092874	6.27690773004	45965	2.3416845
0.0381727	22.2588702234	45975	2.5736195
0.1452605	13.6726292138	45980	2.5568821
0.1552087	13.9485500069	45981	2.5708967
0.1529979	12.8001117761	45982	2.6108504
0.0952767	6.65194464882	45986	2.3400046
0.0863849	11.4809083187	45987	2.9848096
0.089458	6.23741914614	46000	2.4014899
0.0926864	7.08308426678	46002	2.2656958
0.1773578	2.3024431984	46006	2.4297597
0.1550749	13.2276572598	46008	2.5886303
0.0783797	4.0105008195	46011	2.7859998
0.0739758	10.2998185937	46013	2.9855235
0.1012375	6.60788173648	46015	2.3976891
0.132008	13.3978028618	46029	2.6150117
0.1824558	2.36119137321	46030	2.3849807
0.1794337	2.33017409569	46031	2.3750268
0.2682642	32.646273855	46037	2.7597244
0.1357807	1.60211282041	46040	3.0886763
0.1441587	13.626421483	46041	2.5716677
0.0892873	6.20656121494	46046	2.4156679
0.1903408	2.44977996505	46048	2.3813233
0.1613659	14.2817590577	46061	2.5754225
0.1687278	11.6046312438	46062	2.6896397
0.1538132	2.79045635786	46066	2.4215735
0.1160916	6.15015822687	46073	2.4478544
0.259674	8.85591638014	46074	2.7239334
0.0484582	4.39038452721	46076	2.7709205
0.2498696	8.70995695157	46083	2.7515696
0.1000535	14.9305009931	46085	2.6495381
0.128653	13.358497063	46087	2.6178732
0.1200648	13.0542425296	46089	2.6105444
0.1279175	28.3559708786	46093	2.6484563
0.2263231	23.4607967825	46099	2.3703704
0.196045	1.37024458818	46100	3.1871485
0.0764441	10.6554596503	46102	2.9785384
0.064475	9.42283246865	46105	3.1739995
0.1220994	6.49231809118	46107	2.4332106
0.1513655	12.7511140864	46111	2.6907992
0.1007096	14.6499083425	46113	2.6083554
0.1778067	13.6312499652	46114	2.7167692
0.0800165	10.6558094569	46115	2.9902176
0.1681467	2.58688943647	46119	2.4669129
0.0187174	5.98166472177	46130	2.7000039
0.0672248	2.05350208195	46134	2.9436065
0.1299142	8.8716080152	46135	2.7576404
0.1318937	9.25919733976	46140	2.7564068
0.0809799	15.1367074207	46150	2.6058553
0.0800685	10.5338969308	46151	2.9856707
0.1316171	5.02879575596	46156	2.7768906
0.1538078	13.6953855907	46158	2.5613052
0.076723	14.5878415583	46162	2.6042836
0.2586061	8.85227481042	46165	2.7155749
0.1314359	8.894276828	46166	2.7558098
0.1505955	13.9220736025	46173	2.6409751
0.1016717	6.55890319646	46175	2.3854349
0.1450951	9.23849654611	46179	2.7391552
0.1280846	13.1474419792	46183	2.6332891
0.1572705	2.88426142512	46186	2.4344328
0.1520193	12.1069636628	46187	2.670465
0.1522348	12.4329404852	46188	2.5617406
0.0472803	2.15052903024	46193	2.8295735
0.0889952	6.1672738559	46194	2.3956192
0.0485612	4.46752875152	46195	2.7890654
0.083729	14.7114477195	46198	2.6494564
0.1256592	8.87338829848	46203	2.7575189
0.089386	14.7953978929	46205	2.5644087
0.1567122	1.24771994383	46208	3.185618
0.0786259	9.67882626614	46211	3.0861687
0.0907099	14.9282299022	46216	2.6415803
